Note: This data does not necessarily correspond to the one uploaded in BBVA Research web,,
,,
item_id,timestamp,target
Consumo_BD,15/06/2018,"1688,76"
Consumo_BD,16/06/2018,"1547,52"
Consumo_BD,17/06/2018,"1092,82"
Consumo_BD,18/06/2018,"1605,56"
Consumo_BD,19/06/2018,"1577,1"
Consumo_BD,20/06/2018,"1567,83"
Consumo_BD,21/06/2018,"1613,68"
Consumo_BD,22/06/2018,"1734,03"
Consumo_BD,23/06/2018,"1550,7"
Consumo_BD,24/06/2018,"1085,57"
Consumo_BD,25/06/2018,"1875,64"
Consumo_BD,26/06/2018,"1793,68"
Consumo_BD,27/06/2018,"1806,43"
Consumo_BD,28/06/2018,"1904,97"
Consumo_BD,29/06/2018,"2084,95"
Consumo_BD,30/06/2018,"1770,24"
Consumo_BD,1/07/2018,"1256,96"
Consumo_BD,2/07/2018,"2073,54"
Consumo_BD,3/07/2018,"1900,02"
Consumo_BD,4/07/2018,"1850,51"
Consumo_BD,5/07/2018,"1872,71"
Consumo_BD,6/07/2018,"1881,38"
Consumo_BD,7/07/2018,"1625,79"
Consumo_BD,8/07/2018,"1159,32"
Consumo_BD,9/07/2018,"1762,35"
Consumo_BD,10/07/2018,"1749,06"
Consumo_BD,11/07/2018,"1701,37"
Consumo_BD,12/07/2018,"1728,15"
Consumo_BD,13/07/2018,"1799,58"
Consumo_BD,14/07/2018,"1573,01"
Consumo_BD,15/07/2018,"1144,04"
Consumo_BD,16/07/2018,"1753,44"
Consumo_BD,17/07/2018,"1671,85"
Consumo_BD,18/07/2018,"1662,61"
Consumo_BD,19/07/2018,"1677,54"
Consumo_BD,20/07/2018,"1757,53"
Consumo_BD,21/07/2018,"1539,69"
Consumo_BD,22/07/2018,"1125,18"
Consumo_BD,23/07/2018,"1662,62"
Consumo_BD,24/07/2018,"1634,25"
Consumo_BD,25/07/2018,"1746,96"
Consumo_BD,26/07/2018,1762
Consumo_BD,27/07/2018,"1888,96"
Consumo_BD,28/07/2018,"1594,5"
Consumo_BD,29/07/2018,"1162,17"
Consumo_BD,30/07/2018,"1896,13"
Consumo_BD,31/07/2018,"1872,69"
Consumo_BD,1/08/2018,"1898,57"
Consumo_BD,2/08/2018,"1818,49"
Consumo_BD,3/08/2018,"1852,93"
Consumo_BD,4/08/2018,"1572,75"
Consumo_BD,5/08/2018,"1153,45"
Consumo_BD,6/08/2018,"1784,8"
Consumo_BD,7/08/2018,"1691,49"
Consumo_BD,8/08/2018,"1643,97"
Consumo_BD,9/08/2018,"1647,23"
Consumo_BD,10/08/2018,"1775,56"
Consumo_BD,11/08/2018,"1496,13"
Consumo_BD,12/08/2018,"1124,79"
Consumo_BD,13/08/2018,"1686,51"
Consumo_BD,14/08/2018,"1671,28"
Consumo_BD,15/08/2018,"1165,93"
Consumo_BD,16/08/2018,"1609,62"
Consumo_BD,17/08/2018,1606
Consumo_BD,18/08/2018,"1435,67"
Consumo_BD,19/08/2018,"1092,36"
Consumo_BD,20/08/2018,"1574,7"
Consumo_BD,21/08/2018,"1521,82"
Consumo_BD,22/08/2018,"1481,1"
Consumo_BD,23/08/2018,"1509,73"
Consumo_BD,24/08/2018,"1565,17"
Consumo_BD,25/08/2018,"1531,66"
